# sdss_name            Plate   MJD     FiberID   ThingID     z_dr12               i                    i_err          W3                   W3_snr   cc_flags   bal_flag_vi   f1450                alpha_civ                alpha_nv                alpha_all              alphae_all             alpha_allc              alphae_allc            rew                  rewe                  rewc                   reww                 fwhm                 fwhme                fwhmc                fwhmw                sigma                peak                   peaksnr               rat                     wcent                wciv0                wcore                wcoree                shift                 asy                      kt75                  kt80                  rew_di                 rewe_di               fwhm_di              qflag   rew_nv               frat_nv_civ           nvflag  
  002824.54+150530.9   6191    56248   714       245522314   3.974027997307314    18.312889313         0.019818246    16.536               4.8      0000       0             8.145263585380098    -1.2042237000445597      -1.2806418387914686     -99.0                  -99.0                  -99.0                   -99.0                  2.8720092730288984   0.29961487365231304   1.7476986145863085     1.1243106584425901   4597.69520098521     430.7588161758251    4007.0987899660104   9062.841805875169    2892.5200130300886   0.09934349432224177    2.3461297103953225    0.22708305221316927     1527.8036001541068   1524.8334296951446   1523.88067430291     1.522302182625317     9.932245569182669     0.09644830211879839      0.4082195869373884    0.3178464046499835    2.808450428536162      0.25114603162639004   4549.198410779579    0       9.64903833139454     4.483064293069528     0       
  121221.56+534127.8   6688    56412   177       502010573   3.146863952540628    18.342878273         0.020108124    16.232               11.1     0000       0             9.611307604332856    -1.0015390880432993      -1.4171282252810034     -1.4271358178008409    0.07086006959167986    -1.1113948705405579     0.07315810630180089    0.7848872127005388   0.3326341870181507    0.7848872127005388     0.0                  2172.4395205495316   697.0175540132684    2171.242364354185    0.0                  922.7332135821799    0.06573568242267026    1.355721201995105     0.0                     1531.2323623823268   1531.232367241757    1531.2323218366487   1.5212244563240895    0.0                   -0.017353510134739476    0.455596430665854     0.37222157770974595   -2.5235926469613332    0.5489792284555767    7579.6457724578195   2       3.4667156288261602   5.9550497657724755    0       
  224621.13+132821.3   5044    56186   20        231507085   2.5037189110338516   18.35846531          0.020697087    16.698               5.8      0000       0             10.112308220275274   -1.123916917079254       -1.2906981885146027     -1.4127714699826248    0.10250118512171977    -1.0669910272322125     0.14142627708137054    3.7083186333879117   0.47212779758710627   3.708315238613576      0.0                  5562.7583495177105   550.0896245876341    5561.8759828471175   13657.060203344325   2362.318639410993    0.12124329573285614    2.033597115510711     3.728191222081955E-7    1540.3558902741386   1540.3558205299464   1540.355846148692    1.157040076426555     0.0                   -0.00864545100539839     0.4555496087150971    0.37235988495032013   3.1509493007106357     0.3721675706385251    5541.712220513518    0       14.105355214819557   5.010680272441034     0       
  103105.72+173524.6   5342    56003   848       267421759   2.5152004227517923   18.366357096999998   0.021076964    17.292               2.8      0000       0             11.9941751554024     -1.0821105187388251      -1.198098205678377      -1.2160073229936574    0.014638663684032868   -0.8897267903112847     0.04407137445869931    3.080814813553923    0.40703180119038634   1.4534562514288618     1.6273585621250615   7598.883677156597    844.8267199340521    5818.962930027314    9752.595393485297    3744.9342690707545   0.06961661153472187    1.4932196971571856    0.43586539654923084     1546.157314694228    1542.9788872756067   1537.920141971891    5.058868528193411     15.743080321168799    0.200315015421313        0.3967825071029827    0.31683115186473704   3.0475257698526548     0.2910137785700178    12782.598528396402   0       14.765985647015436   6.18648455190795      0       
  093938.57-002552.9   3826    55563   342       84339827    2.943                18.368254538         0.015784634    17.421               2.8      0000       0             7.28974292302075     -1.7514614578176544      -1.8712095255420587     -2.1060796858787088    0.1316321760205663     -1.6866032149762462     0.14943810057706053    3.8116920134736465   0.49792721546508756   1.453870499673788      2.3578215137998586   4552.596106346093    648.1795078821035    3422.635087344093    10541.117145908656   3501.5883848004346   0.11345716633820713    1.714515874536072     0.3585044741496448      1523.9689776902928   1528.4389510309352   1529.9564156169781   1.5524881471647316    -11.397516993255431   -0.3057880473794535      0.2993326041030453    0.22615394855242926   3.291578789096093      0.4130842012291664    8130.449990444935    0       5.515144463150811    2.207575864263348     0       
  090837.50+400644.7   4605    55971   978       433802681   2.155874318209739    18.37532858          0.024658235    16.12                9.8      0000       1             26.233094182016323   -2.5132861982325068      -2.5132861982325068     -2.4124119054001323    0.13842290336531274    -2.062294279719894      0.10316522475112581    2.404357044140847    0.5896331567080968    2.404351892815875      0.0                  3316.0849620407757   671.2833287182413    3315.1285673319094   10714.43587190578    1408.3356008016378   0.13188644688711673    3.4092230653852824    6.629056133355291E-7    1551.0337941191224   1551.0337652832661   1551.0337534162718   0.9565622074638349    0.0                   0.012082655253764918     0.4555595338682995    0.3723955321326378    -3.118136143144511     1.1385707469986626    13449.093162682244   2       8.458320785057037    6.047538236006081     0       
  133548.39+230652.9   5998    56087   388       312399902   2.6757955697515285   18.39022892          0.01277048     16.721               6.6      0000       0             9.59126246464303     -0.4636767311036927      -1.378542418403006      -1.297121108079369     0.18362313324722673    -0.7469711796617902     0.16762245504405537    3.066351954573601    0.48116197937758226   0.43553109579101995    2.630820858782581    4986.361176207629    908.7359707231928    1646.5097850970858   8743.852437058691    3485.5693440633945   0.09644238685932893    1.563580901090314     0.5673129965511619      1529.9893852204996   1528.0385068749347   1521.6063934047074   1.2343114365073509    9.671998275100732     0.38696363696028835      0.1727518361370129    0.13132127920469291   2.695351268968807      0.3850060831547153    7102.174342353418    0       16.09743283578317    6.806785730851295     0       
  112551.88+502803.5   6691    56413   253       488443328   2.1920604139077815   18.392223287         0.018679239    16.93                5.3      0000       0             16.898578337962714   -1.053438418636587       -2.0195440970423917     -1.8960686745970428    0.17571544332100147    -1.4515159069701595     0.1640998495775462     2.356320891201968    0.42177227417562263   2.356320562367121      0.0                  5839.54687332182     837.869681921276     5838.809239765649    13953.141296038351   2479.753804794542    0.07338585158147824    1.7930074942141725    5.839769824993892E-8    1530.7037358340112   1530.703273291212    1530.7033206567583   1.6545340709459773    0.0                   -0.006240908250916481    0.45554461383089795   0.37234705885467895   0.7773441299468686     0.2684017025152016    9592.844945796414    0       8.837565979604895    5.581960325318454     0       
  151825.66+431514.8   6048    56072   80        452990789   2.3737198469369107   18.405543621         0.018375138    16.012999999999998   17.9     0000       0             10.27969328591315    0.12333964600341872      -0.09263354284750841    -0.43372123582064015   0.1743696705009485     0.1418114809354621      0.2237192529405117     4.495562458930957    0.63147650410701      4.495562113042864      0.0                  8915.447655001852    1036.8242838175186   8914.683535263523    16687.08035322574    3605.779165232761    0.09170231850000196    1.6634024342992078    4.110334496504101E-8    1517.2861916407348   1516.444690246807    1516.4446678419015   1.9416697354879286    0.0                   0.0038271998573968717    0.45553623130978      0.3723438459267931    2.2032439498179883     0.5136962276076394    7937.524082324715    0       14.313345704645293   3.211059954516685     0       
  081605.19+032232.6   4787    55863   796       140987168   2.808372870975937    18.466466699999998   0.010617828    17.130000000000003   3.2      0000       0             8.885009530895315    -0.7922246509710207      -0.9191618931017353     -1.0868024844672817    0.12360109065897425    -0.6732635054432942     0.17003073132662375    4.5999052622502665   0.529639249492416     0.6554397794918942     3.9444654827583725   4027.3678153098454   649.8702329705412    1576.4052379319094   8510.762804365244    3321.184126957654    0.15508791888361806    3.0532479032385007    0.5434304020407323      1524.4086528444234   1526.0255926713442   1529.7625916917666   0.8075419792918492    -6.5099859403515525   -0.27011175570812745     0.17455334050591265   0.1321326262219773    4.044295357743977      0.4190820082979407    5558.249021226391    0       14.801654178858449   3.950017720563276     0       
  121843.14+600544.2   6969    56420   959       528170270   2.5849604172988503   18.489822409         0.020268584    16.214               11.1     0000       1             8.118871385284802    -0.28685537215170637     -0.15489836856461028    -0.558961557246607     0.2829532629162518     -0.21238575148339164    0.3127841177729717     4.492069465101054    0.9459052725987581    4.4920685262955065     0.0                  10538.007806515194   1723.4283153110266   10537.16202099662    17848.3478012622     4346.5176549331945   0.0775220046812845     1.1687293974555053    1.233828672830992E-7    1530.7194930943463   1530.207131245973    1530.2072038672427   3.572874687430705     0.0                   0.0031589705757197463    0.4555373309998591    0.37235274032102333   3.5023551745252917     0.4147203718542204    9206.742733345418    0       -1.0                 -1.0                  1       
